price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,servant room,pooja room,furnishing_type,luxury
2.3,3.0,4.0,3+,mid floor,new property,sector 109,flat,2068.0,yes,no,unfurnished,semi_luxrious
1.5,2.0,2.0,2,mid floor,relatively new,sector 67,flat,1350.0,no,no,semifurnished,normal
1.25,2.0,2.0,3+,high floor,under construction,sector 33,flat,1385.0,no,no,unfurnished,normal
1.0,2.0,2.0,2,low floor,new property,sector 77,flat,1340.0,no,no,unfurnished,semi_luxrious
1.6,3.0,3.0,3,mid floor,new property,sector 89,flat,1568.0,no,no,unfurnished,semi_luxrious
1.1,4.0,3.0,3,mid floor,relatively new,sector 95,flat,2542.0,yes,no,unfurnished,low
1.7,3.0,4.0,2,low floor,relatively new,sector 92,flat,1304.0,no,no,unfurnished,semi_luxrious
1.46,4.0,6.0,3+,mid floor,new property,sector 76,flat,2120.0,yes,no,unfurnished,semi_luxrious
1.65,2.0,2.0,2,low floor,relatively new,sector 63,flat,864.8000000000001,no,no,unfurnished,low
2.65,3.0,3.0,3+,mid floor,new property,sector 88,flat,124.0,no,no,unfurnished,semi_luxrious
0.3,1.0,2.0,2,mid floor,new property,sector 103,flat,361.882318,no,no,unfurnished,normal
0.65,3.0,2.0,2,mid floor,new property,sector 104,flat,763.0,no,no,unfurnished,semi_luxrious
2.57,3.0,3.0,2,low floor,under construction,sector 61,flat,1630.0,no,no,unfurnished,low
0.78,2.0,2.0,3,low floor,relatively new,sector 92,flat,700.0,no,no,unfurnished,low
0.33,2.0,2.0,1,high floor,new property,sector 95,flat,613.6,no,no,semifurnished,semi_luxrious
1.2,2.0,2.0,2,groundfloor,new property,sector 33,flat,849.0,no,no,unfurnished,normal
0.4,3.0,2.0,1,low floor,relatively new,sector 3,flat,900.0,no,no,unfurnished,low
0.43,2.0,2.0,1,low floor,relatively new,sector 15,flat,770.0,no,no,semifurnished,low
4.5,4.0,6.0,3+,high floor,relatively new,sector 81,flat,3360.0,yes,no,semifurnished,normal
0.38,2.0,2.0,2,low floor,relatively new,sector 107,flat,650.0,no,no,furnished,low
0.75,2.0,2.0,2,mid floor,relatively new,sector 36,flat,727.0,no,no,unfurnished,low
3.21,3.0,3.0,3,mid floor,new property,sector 113,flat,2016.0,no,no,unfurnished,normal
0.35,2.0,2.0,2,high floor,new property,sohna road,flat,554.1255719999999,no,no,unfurnished,normal
0.75,2.0,2.0,1,mid floor,moderately old,sector 78,flat,1100.0,no,no,unfurnished,low
0.95,4.0,3.0,3,low floor,moderately old,sector 92,flat,1564.8000000000002,no,no,unfurnished,semi_luxrious
0.9,3.0,3.0,0,mid floor,relatively new,sector 81,flat,1780.063,no,no,unfurnished,low
0.85,2.0,2.0,0,mid floor,relatively new,sector 93,flat,597.036,no,no,unfurnished,low
1.92,3.0,3.0,2,low floor,new property,sector 76,flat,1627.946,no,no,unfurnished,semi_luxrious
1.2,3.0,3.0,2,low floor,new property,sector 89,flat,920.0,no,no,unfurnished,normal
1.1,3.0,3.0,1,low floor,relatively new,sector 37,flat,1350.0,no,yes,unfurnished,normal
6.5,4.0,4.0,3+,mid floor,moderately old,sector 43,flat,2397.6,yes,no,unfurnished,low
1.85,2.0,2.0,2,low floor,new property,sector 61,flat,1250.0,no,no,unfurnished,normal
1.38,2.0,2.0,2,low floor,under construction,sector 2,flat,1130.036,no,no,semifurnished,luxrious
4.26,4.0,4.0,0,mid floor,old property,sector 14,flat,3249.924,no,no,unfurnished,low
1.42,2.0,2.0,3,high floor,relatively new,sector 102,flat,1368.015,no,no,unfurnished,low
2.3,2.0,2.0,2,high floor,new property,sector 36,flat,1479.005,no,no,unfurnished,semi_luxrious
3.7,3.0,3.0,3+,low floor,under construction,sector 63,flat,2400.0,no,no,unfurnished,semi_luxrious
0.22,1.0,2.0,2,low floor,new property,sector 104,flat,301.28156099999995,no,no,unfurnished,semi_luxrious
0.6,2.0,2.0,3,mid floor,new property,sector 37,flat,650.0,no,no,unfurnished,normal
1.65,3.0,4.0,3+,high floor,under construction,sector 111,flat,1860.0,yes,no,unfurnished,low
0.2,1.0,2.0,2,low floor,new property,sector 104,flat,301.0,no,no,unfurnished,semi_luxrious
0.75,3.0,4.0,3,low floor,moderately old,sector 92,flat,1600.0,no,no,unfurnished,luxrious
4.3,4.0,5.0,3+,low floor,new property,sector 48,flat,3100.0,yes,yes,unfurnished,semi_luxrious
1.9,3.0,3.0,3,mid floor,new property,sector 70,flat,1560.0,yes,yes,unfurnished,normal
2.2,3.0,4.0,3+,low floor,moderately old,sector 28,flat,1760.0,yes,no,furnished,low
2.0,3.0,3.0,3+,groundfloor,old property,sector 39,flat,2400.096,no,no,unfurnished,low
0.95,2.0,2.0,2,high floor,relatively new,sector 102,flat,858.0,no,no,unfurnished,low
0.95,2.0,2.0,2,high floor,relatively new,sector 102,flat,675.0,no,no,unfurnished,low
0.4,3.0,2.0,2,mid floor,new property,sector 95,flat,685.0,no,no,unfurnished,low
1.0,1.0,1.0,1,mid floor,relatively new,sispal vihar,flat,689.0,no,no,unfurnished,low
1.62,3.0,2.0,3+,mid floor,relatively new,sector 88,flat,1293.6,no,no,furnished,normal
0.85,3.0,3.0,0,mid floor,moderately old,sector 1,flat,2199.793,no,no,unfurnished,low
0.4,2.0,2.0,2,low floor,new property,sector 33,flat,599.0,no,no,unfurnished,low
3.5,3.0,3.0,3,high floor,new property,sector 65,flat,2054.0,yes,yes,semifurnished,luxrious
1.36,3.0,3.0,3,low floor,relatively new,sector 37,flat,1537.418,no,yes,unfurnished,normal
1.3,3.0,3.0,3,high floor,under construction,golf course ext road,flat,1200.0,no,no,unfurnished,low
2.41,3.0,3.0,3,low floor,new property,sector 61,flat,1625.0,no,no,unfurnished,semi_luxrious
1.1,2.0,2.0,1,mid floor,relatively new,sector 102,flat,700.0,no,no,unfurnished,low
2.5,3.0,3.0,2,low floor,new property,sector 33,flat,1884.0,no,no,unfurnished,semi_luxrious
2.02,4.0,3.0,1,low floor,new property,shankar vihar,flat,2000.0,no,no,unfurnished,low
1.47,2.0,2.0,2,low floor,new property,sector 61,flat,1150.0,no,yes,unfurnished,normal
0.24,1.0,1.0,1,high floor,relatively new,sohna road,flat,340.13924000000003,no,no,unfurnished,semi_luxrious
4.2,3.0,4.0,2,mid floor,moderately old,sector 43,flat,1720.0,no,no,unfurnished,normal
2.45,3.0,4.0,3,low floor,new property,sector 99,flat,2224.0,yes,no,semifurnished,luxrious
1.65,3.0,3.0,0,high floor,relatively new,sector 79,flat,1814.982,no,no,unfurnished,low
1.75,3.0,3.0,2,high floor,relatively new,sector 85,flat,1825.008,no,no,unfurnished,normal
1.4,2.0,2.0,2,low floor,relatively new,sector 63,flat,1235.0,no,no,unfurnished,low
0.45,2.0,2.0,2,low floor,new property,sector 95,flat,569.0,no,no,semifurnished,normal
0.68,3.0,3.0,3,low floor,moderately old,sector 1,flat,1526.032,no,no,unfurnished,low
1.0,2.0,2.0,3,low floor,new property,sector 89,flat,1110.0,no,no,unfurnished,semi_luxrious
2.0,3.0,4.0,3+,low floor,relatively new,sector 104,flat,1832.0,yes,no,unfurnished,semi_luxrious
0.75,2.0,2.0,2,low floor,moderately old,sohna road,flat,1350.135,no,no,unfurnished,semi_luxrious
3.25,4.0,4.0,3+,low floor,new property,sector 99,flat,2688.0,yes,no,unfurnished,luxrious
1.1,2.0,2.0,3+,high floor,relatively new,sohna road,flat,1165.6,no,no,semifurnished,low
1.45,3.0,2.0,3,mid floor,relatively new,sector 86,flat,1050.0,no,no,furnished,semi_luxrious
3.2,4.0,4.0,0,mid floor,new property,sector 99,flat,3225.156,no,no,unfurnished,low
0.4,2.0,2.0,2,high floor,new property,sector 93,flat,543.57695,no,no,unfurnished,normal
0.95,2.0,2.0,2,low floor,new property,sector 89,flat,1103.0,yes,no,unfurnished,normal
4.25,3.0,4.0,3,low floor,under construction,sector 59,flat,1836.0,no,no,unfurnished,low
0.37,2.0,2.0,2,mid floor,new property,sector 107,flat,553.802655,no,no,unfurnished,low
1.25,3.0,4.0,2,high floor,relatively new,sector 93,flat,1100.0,no,no,semifurnished,semi_luxrious
0.75,2.0,2.0,2,low floor,moderately old,sector 69,flat,1100.029,no,no,unfurnished,low
0.35,2.0,2.0,1,low floor,relatively new,sector 2,flat,750.0,no,no,semifurnished,low
0.35,2.0,2.0,2,mid floor,new property,sector 11,flat,554.1255719999999,no,no,unfurnished,luxrious
2.0,3.0,4.0,3+,low floor,relatively new,sector 79,flat,2366.0,yes,no,semifurnished,luxrious
3.5,5.0,5.0,3+,high floor,relatively new,sector 82,flat,2606.0,no,no,furnished,normal
1.91,2.0,2.0,2,high floor,new property,sector 28,flat,1150.0,no,no,furnished,semi_luxrious
1.0,3.0,3.0,3+,high floor,moderately old,sector 37,flat,1416.0,no,no,unfurnished,normal
1.4,3.0,3.0,3,low floor,under construction,sector 33,flat,520.0,no,no,unfurnished,normal
0.35,2.0,2.0,2,mid floor,relatively new,sohna road,flat,567.0,no,no,unfurnished,normal
0.82,2.0,2.0,3,high floor,relatively new,sector 104,flat,77.31,no,no,unfurnished,luxrious
0.88,2.0,2.0,2,high floor,relatively new,sohna road,flat,791.0,no,no,furnished,luxrious
0.55,2.0,2.0,3,low floor,relatively new,sohna road,flat,822.0,no,no,unfurnished,semi_luxrious
1.2,3.0,3.0,2,low floor,relatively new,sector 67,flat,180.0,no,no,unfurnished,normal
1.78,2.0,2.0,3+,high floor,relatively new,sector 74,flat,1424.0,no,no,unfurnished,semi_luxrious
1.9,2.0,2.0,2,high floor,relatively new,sector 65,flat,1358.016,no,no,unfurnished,normal
0.26,2.0,2.0,1,mid floor,relatively new,sohna road,flat,481.684525,no,no,unfurnished,semi_luxrious
0.89,2.0,2.0,2,low floor,relatively new,sector 81,flat,1075.0,no,no,unfurnished,low
1.6,2.0,2.0,2,low floor,new property,sector 61,flat,1150.0,no,no,unfurnished,luxrious
0.9,3.0,3.0,2,mid floor,new property,sector 86,flat,1690.141,no,no,unfurnished,low
1.1,3.0,3.0,3,mid floor,relatively new,sector 37,flat,1989.87,no,no,unfurnished,semi_luxrious
0.95,2.0,2.0,2,low floor,new property,sector 89,flat,578.0,no,no,unfurnished,luxrious
0.47,2.0,2.0,1,groundfloor,new property,sector 90,flat,690.0,no,no,unfurnished,normal
2.7,4.0,3.0,3,mid floor,old property,sector 12,flat,3150.158,no,no,unfurnished,low
0.95,2.0,2.0,3,mid floor,new property,sector 79,flat,1224.0,no,no,unfurnished,normal
1.15,3.0,3.0,3,mid floor,moderately old,sector 78,flat,1740.8000000000002,yes,no,unfurnished,low
0.9,3.0,3.0,3,groundfloor,under construction,sector 37,flat,1282.4,no,no,unfurnished,semi_luxrious
1.0,3.0,2.0,3,low floor,new property,sector 36,flat,1010.0,no,no,unfurnished,luxrious
1.5,3.0,3.0,1,low floor,new property,sector 109,flat,2267.0,yes,no,unfurnished,normal
1.15,3.0,4.0,2,low floor,old property,sector 12,flat,2090.909,yes,no,unfurnished,low
1.3,2.0,2.0,2,low floor,new property,sector 33,flat,968.0,no,no,unfurnished,low
1.9,4.0,4.0,3+,low floor,new property,sector 99,flat,2834.975,no,no,unfurnished,normal
2.2,3.0,4.0,3+,low floor,old property,sector 14,flat,1760.0,no,no,unfurnished,low
2.2,3.0,4.0,3+,low floor,old property,sector 14,flat,1760.0,no,no,unfurnished,low
5.0,6.0,7.0,3+,groundfloor,relatively new,sector 70,flat,4800.0,yes,no,unfurnished,luxrious
0.85,2.0,2.0,3,mid floor,new property,sector 84,flat,1080.0,no,no,unfurnished,low
1.9,4.0,3.0,3+,mid floor,moderately old,sector 55,flat,1800.0,no,yes,furnished,normal
0.9,2.0,2.0,3,mid floor,new property,sector 10,flat,960.0,no,no,unfurnished,normal
1.3,4.0,4.0,0,mid floor,relatively new,sector 92,flat,2039.856,no,no,unfurnished,low
3.0,3.0,3.0,3+,high floor,relatively new,sector 63,flat,1500.0,yes,no,semifurnished,low
0.68,2.0,2.0,2,low floor,new property,sohna road,flat,824.0,no,no,unfurnished,luxrious
0.55,2.0,2.0,0,mid floor,relatively new,samaspur,flat,1050.0,no,no,unfurnished,normal
1.33,3.0,3.0,3,low floor,new property,sector 89,flat,783.0,no,no,unfurnished,luxrious
0.9,2.0,2.0,3+,high floor,new property,sector 107,flat,1092.8,no,no,unfurnished,semi_luxrious
1.55,3.0,2.0,3,mid floor,moderately old,sector 89,flat,1240.0,no,no,semifurnished,luxrious
0.35,2.0,2.0,1,low floor,relatively new,sector 99,flat,545.0,no,no,unfurnished,semi_luxrious
0.49,2.0,2.0,2,low floor,relatively new,sector 92,flat,998.0,no,no,unfurnished,semi_luxrious
0.45,2.0,2.0,1,mid floor,new property,sector 92,flat,591.0,no,no,semifurnished,low
2.3,3.0,4.0,3+,mid floor,new property,sector 109,flat,2068.0,yes,no,unfurnished,semi_luxrious
1.5,2.0,2.0,2,mid floor,relatively new,sector 67,flat,1350.0,no,no,semifurnished,normal
1.0,2.0,2.0,2,low floor,new property,sector 77,flat,1340.0,no,no,unfurnished,semi_luxrious
1.1,4.0,3.0,3,mid floor,relatively new,sector 95,flat,2542.0,yes,no,unfurnished,low
1.65,2.0,2.0,2,low floor,relatively new,sector 63,flat,864.8000000000001,no,no,unfurnished,low
2.65,3.0,3.0,3+,mid floor,new property,sector 88,flat,124.0,no,no,unfurnished,semi_luxrious
0.3,1.0,2.0,2,mid floor,new property,sector 103,flat,361.882318,no,no,unfurnished,normal
0.78,2.0,2.0,3,low floor,relatively new,sector 92,flat,700.0,no,no,unfurnished,low
0.33,2.0,2.0,1,high floor,new property,sector 95,flat,613.6,no,no,semifurnished,semi_luxrious
1.2,2.0,2.0,2,groundfloor,new property,sector 33,flat,849.0,no,no,unfurnished,normal
0.4,3.0,2.0,1,low floor,relatively new,sector 3,flat,900.0,no,no,unfurnished,low
4.5,4.0,6.0,3+,high floor,relatively new,sector 81,flat,3360.0,yes,no,semifurnished,normal
0.75,2.0,2.0,2,mid floor,relatively new,sector 36,flat,727.0,no,no,unfurnished,low
0.35,2.0,2.0,2,high floor,new property,sohna road,flat,554.1255719999999,no,no,unfurnished,normal
0.75,2.0,2.0,1,mid floor,moderately old,sector 78,flat,1100.0,no,no,unfurnished,low
5.6,4.0,6.0,3+,high floor,moderately old,sector 112,flat,3885.6,yes,no,semifurnished,luxrious
0.95,4.0,3.0,3,low floor,moderately old,sector 92,flat,1564.8000000000002,no,no,unfurnished,semi_luxrious
0.9,3.0,3.0,0,mid floor,relatively new,sector 81,flat,1780.063,no,no,unfurnished,low
0.85,2.0,2.0,0,mid floor,relatively new,sector 93,flat,597.036,no,no,unfurnished,low
1.2,3.0,3.0,2,low floor,new property,sector 89,flat,920.0,no,no,unfurnished,normal
6.2,4.0,4.0,3+,mid floor,moderately old,sector 43,flat,2397.6,yes,no,unfurnished,low
4.26,4.0,4.0,0,mid floor,old property,sector 14,flat,3249.924,no,no,unfurnished,low
1.6,2.0,2.0,3,high floor,moderately old,sector 102,flat,1367.521,no,no,unfurnished,low
2.3,2.0,2.0,2,high floor,new property,sector 36,flat,1479.005,no,no,unfurnished,semi_luxrious
3.7,3.0,3.0,3+,low floor,under construction,sector 63,flat,2400.0,no,no,unfurnished,semi_luxrious
0.22,1.0,2.0,2,low floor,new property,sector 104,flat,301.28156099999995,no,no,unfurnished,semi_luxrious
0.6,2.0,2.0,3,mid floor,new property,sector 37,flat,650.0,no,no,unfurnished,normal
0.2,1.0,2.0,2,low floor,new property,sector 104,flat,301.0,no,no,unfurnished,semi_luxrious
0.86,2.0,3.0,2,low floor,new property,sector 89,flat,1103.0,yes,yes,semifurnished,semi_luxrious
0.75,3.0,4.0,3,low floor,moderately old,sector 92,flat,1600.0,no,no,unfurnished,luxrious
4.3,4.0,5.0,3+,low floor,new property,sector 48,flat,3100.0,yes,yes,unfurnished,semi_luxrious
1.9,3.0,3.0,3,mid floor,new property,sector 70,flat,1560.0,yes,yes,unfurnished,normal
2.2,3.0,4.0,3+,low floor,moderately old,sector 28,flat,1760.0,yes,no,furnished,low
2.0,3.0,3.0,3+,groundfloor,old property,sector 39,flat,2400.096,no,no,unfurnished,low
0.95,2.0,2.0,2,high floor,relatively new,sector 102,flat,858.0,no,no,unfurnished,low
0.95,2.0,2.0,2,high floor,relatively new,sector 102,flat,675.0,no,no,unfurnished,low
0.4,3.0,2.0,2,mid floor,new property,sector 95,flat,685.0,no,no,unfurnished,low
1.0,1.0,1.0,1,mid floor,relatively new,sispal vihar,flat,689.0,no,no,unfurnished,low
0.45,3.0,3.0,1,mid floor,relatively new,sector 92,flat,750.0,no,no,unfurnished,low
0.4,2.0,2.0,2,low floor,new property,sector 33,flat,599.0,no,no,unfurnished,low
3.5,3.0,3.0,3,high floor,new property,sector 65,flat,2054.0,yes,yes,semifurnished,luxrious
1.36,3.0,3.0,3,low floor,relatively new,sector 37,flat,1537.418,no,yes,unfurnished,normal
1.02,2.0,3.0,3,low floor,relatively new,sector 108,flat,734.420897,no,no,unfurnished,luxrious
0.4,2.0,2.0,2,mid floor,relatively new,sohna road,flat,597.5040889999999,no,no,unfurnished,normal
3.9,3.0,1.0,0,groundfloor,under construction,sector 59,flat,2295.063,no,no,unfurnished,low
2.41,3.0,3.0,3,low floor,new property,sector 61,flat,1625.0,no,no,unfurnished,semi_luxrious
1.1,2.0,2.0,1,mid floor,relatively new,sector 102,flat,700.0,no,no,unfurnished,low
2.5,3.0,3.0,2,low floor,new property,sector 33,flat,1884.0,no,no,unfurnished,semi_luxrious
2.44,3.0,3.0,2,mid floor,relatively new,sector 65,flat,1462.4,no,no,unfurnished,normal
1.05,3.0,3.0,3+,mid floor,relatively new,sector 76,flat,1412.0,no,no,semifurnished,luxrious
2.02,4.0,3.0,1,low floor,new property,shankar vihar,flat,2000.0,no,no,unfurnished,low
0.24,1.0,1.0,1,high floor,relatively new,sohna road,flat,340.13924000000003,no,no,unfurnished,semi_luxrious
4.2,3.0,4.0,2,mid floor,moderately old,sector 43,flat,1720.0,no,no,unfurnished,normal
1.4,2.0,2.0,2,low floor,relatively new,sector 63,flat,1235.0,no,no,unfurnished,low
0.45,2.0,2.0,2,low floor,new property,sector 95,flat,569.0,no,no,semifurnished,normal
1.0,2.0,2.0,3,low floor,new property,sector 89,flat,1110.0,no,no,unfurnished,semi_luxrious
2.0,3.0,4.0,3+,low floor,relatively new,sector 104,flat,1832.0,yes,no,unfurnished,semi_luxrious
0.75,2.0,2.0,2,low floor,moderately old,sohna road,flat,1350.135,no,no,unfurnished,semi_luxrious
3.25,4.0,4.0,3+,low floor,new property,sector 99,flat,2688.0,yes,no,unfurnished,luxrious
1.1,2.0,2.0,3+,high floor,relatively new,sohna road,flat,1165.6,no,no,semifurnished,low
1.45,3.0,2.0,3,mid floor,relatively new,sector 86,flat,1050.0,no,no,furnished,semi_luxrious
3.2,4.0,4.0,0,mid floor,new property,sector 99,flat,3225.156,no,no,unfurnished,low
0.4,2.0,2.0,2,high floor,new property,sector 93,flat,543.57695,no,no,unfurnished,normal
0.95,2.0,2.0,2,low floor,new property,sector 89,flat,1103.0,yes,no,unfurnished,normal
2.12,3.0,3.0,3,mid floor,new property,sector 102,flat,1320.0,no,no,unfurnished,semi_luxrious
1.45,3.0,4.0,2,high floor,relatively new,sector 93,flat,1100.0,no,no,semifurnished,semi_luxrious
0.75,2.0,2.0,2,low floor,moderately old,sector 69,flat,1100.029,no,no,unfurnished,low
2.0,3.0,4.0,3+,low floor,relatively new,sector 79,flat,2366.0,yes,no,semifurnished,luxrious
3.5,5.0,5.0,3+,high floor,relatively new,sector 82,flat,2606.0,no,no,furnished,normal
1.91,2.0,2.0,2,high floor,new property,sector 28,flat,1150.0,no,no,furnished,semi_luxrious
1.0,3.0,3.0,3+,high floor,moderately old,sector 37,flat,1416.0,no,no,unfurnished,normal
1.4,3.0,3.0,3,low floor,under construction,sector 33,flat,520.0,no,no,unfurnished,normal
0.35,2.0,2.0,2,mid floor,relatively new,sohna road,flat,567.0,no,no,unfurnished,normal
0.82,2.0,2.0,3,high floor,relatively new,sector 104,flat,77.31,no,no,unfurnished,luxrious
0.88,2.0,2.0,2,high floor,relatively new,sohna road,flat,791.0,no,no,furnished,luxrious
1.9,2.0,2.0,2,high floor,relatively new,sector 65,flat,1358.016,no,no,unfurnished,normal
0.26,2.0,2.0,1,mid floor,relatively new,sohna road,flat,481.684525,no,no,unfurnished,semi_luxrious
0.27,2.0,2.0,2,low floor,new property,sohna road,flat,576.0,no,no,unfurnished,normal
0.89,2.0,2.0,2,low floor,relatively new,sector 81,flat,1075.0,no,no,unfurnished,low
0.9,3.0,3.0,2,mid floor,new property,sector 86,flat,1690.141,no,no,unfurnished,low
1.1,3.0,3.0,3,mid floor,relatively new,sector 37,flat,1989.87,no,no,unfurnished,semi_luxrious
0.95,2.0,2.0,2,low floor,new property,sector 89,flat,578.0,no,no,unfurnished,luxrious
0.47,2.0,2.0,1,groundfloor,new property,sector 90,flat,690.0,no,no,unfurnished,normal
0.27,2.0,2.0,1,groundfloor,relatively new,sohna road,flat,457.46575,no,no,semifurnished,semi_luxrious
0.95,2.0,2.0,3,mid floor,new property,sector 79,flat,1224.0,no,no,unfurnished,normal
1.15,3.0,3.0,3,mid floor,moderately old,sector 78,flat,1740.8000000000002,yes,no,unfurnished,low
0.9,3.0,3.0,3,groundfloor,under construction,sector 37,flat,1282.4,no,no,unfurnished,semi_luxrious
1.5,3.0,3.0,1,low floor,new property,sector 109,flat,2267.0,yes,no,unfurnished,normal
1.15,3.0,4.0,2,low floor,old property,sector 12,flat,2090.909,yes,no,unfurnished,low
1.9,4.0,4.0,3+,low floor,new property,sector 99,flat,2834.975,no,no,unfurnished,normal
2.2,3.0,4.0,3+,low floor,old property,sector 14,flat,1760.0,no,no,unfurnished,low
2.2,3.0,4.0,3+,low floor,old property,sector 14,flat,1760.0,no,no,unfurnished,low
5.0,6.0,7.0,3+,groundfloor,relatively new,sector 70,flat,4800.0,yes,no,unfurnished,luxrious
0.85,2.0,2.0,3,mid floor,new property,sector 84,flat,1080.0,no,no,unfurnished,low
1.9,4.0,3.0,3+,mid floor,moderately old,sector 55,flat,1800.0,no,yes,furnished,normal
1.65,3.0,4.0,3+,high floor,new property,sector 70,flat,1700.0,yes,no,unfurnished,semi_luxrious
1.93,3.0,3.0,2,mid floor,under construction,sector 113,flat,1263.2,no,no,unfurnished,semi_luxrious
0.82,2.0,2.0,2,mid floor,moderately old,sector 71,flat,960.0,no,no,unfurnished,low
0.28,2.0,2.0,2,low floor,relatively new,sohna road,flat,468.0,no,no,unfurnished,normal
0.21,1.0,1.0,0,low floor,relatively new,sohna road,flat,483.982,no,no,unfurnished,low
