price,bedRoom,bathroom,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,floor_type,agePossession,sector,type,luxury,balcony
0.32,2.0,2.0,549.174178,0,0,0,1,0,0,1.0,3.0,179.0,0.0,1.0,0.0
1.75,3.0,5.0,1161.0,0,1,0,1,0,2,1.0,1.0,151.0,0.0,1.0,3.0
6.2,3.0,4.0,1900.0,0,1,0,0,0,0,2.0,3.0,98.0,0.0,3.0,4.0
1.6,3.0,3.0,1568.0,0,0,0,0,0,2,1.0,1.0,173.0,0.0,2.0,3.0
0.4,1.0,1.0,452.0,0,0,0,0,0,2,3.0,0.0,114.0,1.0,0.0,2.0
2.3,3.0,4.0,1673.6,0,1,0,0,0,1,1.0,1.0,164.0,0.0,3.0,4.0
1.5,3.0,3.0,1720.0,0,0,0,0,0,2,3.0,4.0,185.0,0.0,1.0,4.0
0.22,2.0,2.0,550.0,0,0,0,0,1,1,3.0,3.0,100.0,0.0,1.0,0.0
15.0,5.0,5.0,4499.0,0,1,0,0,0,0,3.0,0.0,113.0,1.0,0.0,4.0
1.75,3.0,3.0,809.0,0,1,0,0,0,0,1.0,3.0,144.0,0.0,3.0,3.0
1.43,3.0,3.0,1680.0,0,1,0,0,1,2,3.0,3.0,110.0,0.0,1.0,4.0
1.25,3.0,3.0,1400.0,0,1,0,0,0,2,2.0,0.0,167.0,0.0,2.0,1.0
1.25,3.0,2.0,1461.9959536,1,1,1,1,0,1,1.0,3.0,167.0,0.0,3.0,0.0
1.47,2.0,2.0,84.01,1,0,0,0,0,2,1.0,1.0,160.0,0.0,2.0,3.0
0.29,2.0,2.0,480.500496,0,0,0,0,0,2,1.0,3.0,190.0,0.0,1.0,1.0
0.35,2.0,1.0,355.08,0,0,0,0,0,2,3.0,2.0,79.0,1.0,0.0,2.0
2.24,3.0,3.0,1650.0,1,1,0,0,0,2,3.0,3.0,144.0,0.0,1.0,3.0
0.4,2.0,2.0,602.0,0,0,0,0,0,0,0.0,1.0,190.0,0.0,2.0,0.0
0.8,2.0,2.0,546.0,1,0,0,0,0,2,3.0,3.0,164.0,0.0,1.0,1.0
1.2,3.0,2.0,1504.0,0,0,0,0,0,2,1.0,3.0,72.0,0.0,3.0,1.0
0.35,2.0,2.0,750.0,0,0,0,0,0,0,3.0,3.0,48.0,0.0,0.0,0.0
0.47,2.0,1.0,624.0,0,0,1,0,0,2,3.0,0.0,114.0,1.0,0.0,0.0
0.7,2.0,2.0,1076.0,1,0,0,0,0,2,1.0,4.0,177.0,0.0,0.0,3.0
0.54,2.0,2.0,528.292212,0,0,0,0,0,2,3.0,1.0,190.0,0.0,1.0,3.0
11.95,12.0,12.0,2745.0,0,1,0,0,0,0,3.0,3.0,134.0,1.0,0.0,4.0
1.76,3.0,3.0,1240.0,0,1,0,0,0,0,1.0,3.0,167.0,0.0,3.0,3.0
0.85,6.0,6.0,947.0,1,1,0,1,1,2,3.0,3.0,11.0,1.0,1.0,1.0
6.0,5.0,6.0,6565.0,0,0,0,0,0,2,4.0,0.0,78.0,0.0,3.0,4.0
1.35,3.0,5.0,1597.6,0,1,0,0,1,2,1.0,1.0,181.0,0.0,2.0,3.0
0.56,1.0,1.0,651.0,0,0,0,0,0,2,1.0,0.0,88.0,0.0,2.0,1.0
1.3,4.0,4.0,1568.0,0,1,0,0,0,2,3.0,3.0,165.0,0.0,3.0,4.0
2.0,4.0,5.0,2136.0,0,1,0,0,0,2,2.0,1.0,65.0,0.0,1.0,4.0
1.92,4.0,5.0,1920.0,0,1,0,0,0,0,1.0,3.0,149.0,0.0,3.0,4.0
0.95,2.0,2.0,894.0,0,0,0,0,0,0,2.0,3.0,164.0,0.0,3.0,1.0
0.8,8.0,8.0,1195.0,0,0,0,0,0,2,3.0,3.0,63.0,1.0,0.0,1.0
0.87,1.0,1.0,450.0,0,0,0,0,0,2,3.0,3.0,125.0,0.0,0.0,0.0
1.15,3.0,4.0,1173.0,1,1,0,0,0,2,1.0,3.0,69.0,0.0,1.0,3.0
1.5,3.0,4.0,2850.086,0,0,0,0,0,2,2.0,3.0,71.0,0.0,0.0,2.0
1.5,3.0,3.0,1700.0,0,1,0,0,0,0,2.0,3.0,168.0,0.0,1.0,3.0
2.79,4.0,4.0,1975.0,1,1,0,0,0,1,3.0,3.0,144.0,0.0,3.0,4.0
2.8,3.0,3.0,1320.0,0,1,0,0,0,2,3.0,3.0,144.0,0.0,2.0,1.0
1.98,3.0,4.0,1670.0,0,1,0,0,0,0,1.0,0.0,125.0,0.0,2.0,3.0
2.14,4.0,4.0,2000.0,1,1,0,1,0,2,1.0,3.0,169.0,0.0,1.0,3.0
0.85,3.0,3.0,1257.6,0,0,0,0,0,2,0.0,3.0,177.0,0.0,2.0,2.0
1.17,2.0,2.0,1671.0,0,0,0,0,0,2,2.0,3.0,169.0,0.0,1.0,3.0
1.5,3.0,3.0,1330.0,0,0,0,0,0,2,2.0,3.0,170.0,0.0,3.0,0.0
0.9,3.0,3.0,1690.141,0,0,0,0,0,2,1.0,1.0,170.0,0.0,0.0,1.0
2.41,3.0,3.0,1625.0,0,0,0,0,0,2,3.0,1.0,140.0,0.0,2.0,3.0
1.25,3.0,3.0,1350.0,0,1,0,1,0,2,3.0,3.0,71.0,0.0,3.0,3.0
2.25,3.0,3.0,1350.0,1,1,0,0,0,0,3.0,3.0,144.0,0.0,1.0,3.0
0.96,2.0,2.0,1182.4,1,0,0,0,0,2,3.0,3.0,76.0,0.0,1.0,0.0
1.3,4.0,4.0,2039.856,0,0,0,0,0,2,1.0,3.0,177.0,0.0,0.0,2.0
0.87,2.0,2.0,940.0,0,0,0,0,0,2,3.0,1.0,69.0,0.0,3.0,4.0
1.39,3.0,3.0,1320.0,0,1,0,0,0,0,1.0,3.0,64.0,0.0,0.0,3.0
0.55,2.0,1.0,807.0,0,0,0,0,0,2,3.0,0.0,114.0,1.0,0.0,0.0
4.0,5.0,4.0,180.0,0,0,0,0,0,2,3.0,0.0,74.0,1.0,0.0,0.0
0.95,2.0,2.0,849.0,1,0,0,0,0,0,1.0,1.0,190.0,0.0,1.0,4.0
8.95,5.0,6.0,5005.0,0,0,0,0,0,2,3.0,0.0,98.0,1.0,0.0,4.0
1.98,3.0,3.0,2000.0,0,1,0,0,0,0,1.0,3.0,64.0,0.0,2.0,4.0
1.3,3.0,3.0,863.910614,0,0,1,0,0,0,2.0,3.0,160.0,0.0,2.0,3.0
1.5,3.0,4.0,1536.0,0,1,0,0,0,2,1.0,0.0,88.0,0.0,2.0,4.0
1.5,3.0,3.0,1185.0,0,0,1,0,0,0,1.0,2.0,120.0,0.0,3.0,4.0
0.67,2.0,2.0,968.0,0,0,0,1,0,2,3.0,3.0,190.0,0.0,3.0,3.0
0.85,2.0,2.0,1040.0,0,0,0,0,0,0,0.0,3.0,165.0,0.0,1.0,1.0
0.64,2.0,2.0,1100.0,1,0,0,0,0,2,1.0,2.0,175.0,0.0,2.0,3.0
0.32,2.0,2.0,580.0,0,0,0,0,0,2,1.0,1.0,190.0,0.0,1.0,0.0
1.15,3.0,3.0,1400.0,0,0,0,0,0,0,1.0,0.0,167.0,0.0,2.0,0.0
3.25,4.0,3.0,4004.0,0,0,0,0,0,2,2.0,3.0,65.0,1.0,1.0,4.0
0.97,2.0,2.0,600.0,0,0,0,0,0,2,2.0,1.0,64.0,0.0,1.0,1.0
0.8,3.0,4.0,1275.0,0,1,0,0,0,0,3.0,3.0,169.0,0.0,1.0,3.0
1.65,2.0,2.0,864.8000000000001,0,0,0,0,0,2,3.0,3.0,143.0,0.0,0.0,1.0
6.8,4.0,4.0,3240.0,0,1,0,0,0,1,3.0,3.0,165.0,1.0,2.0,4.0
0.98,2.0,2.0,1132.0,0,0,0,0,0,2,2.0,0.0,88.0,0.0,2.0,3.0
0.9,2.0,2.0,1092.8,0,0,0,0,0,2,3.0,3.0,70.0,0.0,0.0,4.0
1.1,4.0,3.0,2542.0,0,1,0,0,1,2,1.0,3.0,179.0,0.0,0.0,3.0
3.05,4.0,5.0,2524.8,0,1,0,0,1,2,2.0,3.0,149.0,0.0,1.0,4.0
1.75,3.0,4.0,1926.4,0,1,0,0,0,2,1.0,3.0,169.0,0.0,1.0,3.0
1.4,3.0,3.0,1022.5705,0,1,0,0,0,2,1.0,3.0,64.0,0.0,2.0,3.0
1.6,3.0,3.0,1351.2,0,0,0,0,0,2,3.0,1.0,20.0,0.0,1.0,3.0
0.35,2.0,2.0,481.0,0,0,1,0,0,2,1.0,3.0,168.0,0.0,2.0,0.0
0.96,7.0,4.0,947.0,0,0,1,1,0,0,3.0,0.0,126.0,1.0,0.0,1.0
1.26,2.0,2.0,1252.0,1,0,0,0,0,2,1.0,0.0,88.0,0.0,2.0,3.0
1.5,3.0,4.0,1886.4,0,1,0,0,1,2,2.0,1.0,110.0,0.0,2.0,4.0
7.0,5.0,5.0,2702.0,1,1,0,1,0,0,3.0,3.0,120.0,1.0,1.0,4.0
2.25,4.0,4.0,2050.0,0,1,0,0,0,2,3.0,3.0,75.0,0.0,3.0,4.0
3.5,4.0,4.0,1625.0,0,0,1,0,0,0,3.0,2.0,135.0,1.0,2.0,4.0
0.36,2.0,2.0,471.0,0,0,0,0,0,2,3.0,1.0,160.0,0.0,2.0,0.0
0.71,2.0,2.0,810.0,1,0,0,0,0,2,1.0,3.0,158.0,0.0,2.0,1.0
10.45,4.0,5.0,2700.76,1,1,0,1,0,0,3.0,0.0,127.0,1.0,3.0,1.0
2.47,4.0,4.0,2200.0,0,1,0,1,0,0,3.0,0.0,170.0,1.0,3.0,4.0
2.0,2.0,2.0,1048.0,0,0,0,0,0,0,2.0,1.0,144.0,0.0,3.0,1.0
0.24,2.0,2.0,456.0,0,0,0,0,0,2,2.0,3.0,190.0,0.0,1.0,0.0
11.95,3.0,3.0,3240.0,1,1,0,0,0,2,3.0,0.0,127.0,1.0,2.0,1.0
2.29,4.0,5.0,2779.126,0,1,0,0,0,0,1.0,3.0,71.0,0.0,2.0,4.0
1.05,2.0,2.0,988.0,0,0,0,0,0,2,3.0,0.0,127.0,0.0,1.0,1.0
1.5,4.0,3.0,2350.0,0,1,0,0,0,1,1.0,2.0,113.0,0.0,1.0,3.0
2.5,3.0,4.0,1162.0,0,0,0,0,0,2,3.0,3.0,104.0,0.0,0.0,4.0
1.07,2.0,2.0,1312.0,0,0,0,1,0,2,2.0,3.0,169.0,0.0,2.0,3.0
0.35,2.0,2.0,650.0,0,0,0,0,0,2,3.0,0.0,79.0,0.0,0.0,0.0
0.45,1.0,1.0,750.0,0,0,0,0,0,2,1.0,3.0,64.0,0.0,0.0,1.0
1.35,2.0,2.0,965.0,0,0,0,0,0,2,1.0,1.0,78.0,0.0,3.0,3.0
4.7,6.0,6.0,160.0,0,0,1,1,0,0,3.0,2.0,92.0,1.0,2.0,4.0
5.0,7.0,7.0,2336.0,0,0,0,0,0,0,3.0,0.0,124.0,1.0,1.0,3.0
1.7,3.0,4.0,1596.0,0,0,1,1,0,2,3.0,0.0,129.0,0.0,2.0,3.0
1.14,2.0,2.0,1100.0,0,0,0,0,1,0,2.0,0.0,127.0,0.0,3.0,1.0
4.79,5.0,5.0,3292.0,1,1,0,1,0,2,2.0,3.0,125.0,0.0,1.0,4.0
0.75,3.0,2.0,1050.0,0,0,0,0,0,2,3.0,1.0,177.0,0.0,3.0,1.0
1.43,3.0,3.0,1262.4,0,0,0,1,0,2,3.0,3.0,149.0,0.0,2.0,1.0
0.6,2.0,2.0,700.0,0,0,0,0,0,2,3.0,3.0,115.0,0.0,0.0,0.0
8.25,3.0,4.0,2352.0,0,1,0,0,0,1,1.0,3.0,131.0,0.0,1.0,3.0
1.0,2.0,2.0,1200.0,1,0,0,0,0,2,3.0,3.0,160.0,0.0,1.0,1.0
1.02,3.0,2.0,1360.0,0,0,0,0,0,2,2.0,4.0,111.0,0.0,1.0,3.0
4.5,4.0,5.0,4951.0,0,0,0,0,0,2,3.0,2.0,80.0,1.0,0.0,1.0
1.55,3.0,3.0,1600.0,0,1,0,0,0,0,1.0,0.0,134.0,0.0,1.0,4.0
7.4,4.0,4.0,2229.0,0,0,0,0,0,2,2.0,3.0,131.0,0.0,1.0,3.0
0.65,2.0,1.0,822.0,0,0,0,0,0,2,3.0,1.0,190.0,0.0,2.0,1.0
1.55,3.0,3.0,1750.0,0,1,0,1,0,0,1.0,0.0,134.0,0.0,2.0,4.0
1.0,4.0,3.0,1950.0,0,0,0,0,0,2,3.0,3.0,177.0,0.0,1.0,1.0
0.86,3.0,3.0,1877.0,0,1,0,0,0,2,3.0,0.0,63.0,0.0,2.0,4.0
1.25,4.0,5.0,2060.0,1,1,0,0,0,2,1.0,3.0,175.0,0.0,3.0,1.0
1.8,3.0,3.0,1520.0,0,0,0,0,0,2,1.0,3.0,167.0,0.0,1.0,4.0
1.27,2.0,2.0,1106.4,0,0,0,0,0,2,1.0,1.0,105.0,0.0,1.0,4.0
0.25,2.0,2.0,481.684525,0,0,0,1,0,2,0.0,3.0,190.0,0.0,2.0,0.0
2.2,2.0,2.0,1100.0,0,0,0,0,0,2,1.0,3.0,136.0,0.0,1.0,1.0
2.85,4.0,4.0,1800.0,0,1,0,0,0,1,3.0,1.0,166.0,0.0,3.0,4.0
2.79,3.0,3.0,1300.0,0,0,0,0,0,1,2.0,1.0,92.0,0.0,3.0,3.0
18.4,6.0,8.0,11000.0,0,1,1,1,0,0,3.0,3.0,96.0,1.0,2.0,4.0
3.25,4.0,4.0,2688.0,0,1,0,0,0,2,3.0,1.0,180.0,0.0,3.0,4.0
12.5,5.0,5.0,3240.0,1,1,1,1,0,0,3.0,2.0,96.0,1.0,2.0,4.0
0.95,2.0,2.0,858.0,0,0,0,0,0,2,2.0,3.0,64.0,0.0,0.0,1.0
0.95,2.0,2.0,834.9557229999999,1,0,0,0,0,2,3.0,1.0,190.0,0.0,2.0,4.0
0.95,2.0,2.0,894.0,0,0,0,0,0,0,3.0,3.0,164.0,0.0,2.0,1.0
1.95,3.0,4.0,1121.0,0,1,0,0,0,2,1.0,1.0,160.0,0.0,1.0,4.0
0.49,2.0,2.0,998.0,0,0,0,0,0,2,3.0,3.0,177.0,0.0,2.0,1.0
0.22,2.0,2.0,500.0,0,0,0,0,0,0,3.0,1.0,46.0,0.0,0.0,0.0
1.17,2.0,3.0,1350.0,0,0,0,0,1,2,1.0,3.0,169.0,0.0,1.0,3.0
1.4,3.0,3.0,1262.4,0,0,0,0,0,2,3.0,3.0,149.0,0.0,2.0,1.0
0.6,2.0,2.0,600.0,0,0,0,1,0,2,1.0,3.0,153.0,0.0,2.0,0.0
1.54,3.0,3.0,1670.0,0,1,0,0,0,2,2.0,3.0,170.0,0.0,3.0,4.0
0.3,2.0,1.0,450.0,0,0,0,0,0,2,2.0,1.0,181.0,0.0,0.0,2.0
2.5,3.0,3.0,1800.0,0,0,0,0,0,2,1.0,3.0,160.0,0.0,0.0,4.0
1.5,3.0,3.0,2267.0,0,1,0,0,0,2,3.0,1.0,72.0,0.0,1.0,0.0
1.65,4.0,3.0,2800.0,0,1,0,0,0,2,1.0,1.0,63.0,0.0,0.0,3.0
0.71,2.0,2.0,1295.0,0,0,0,0,1,2,2.0,1.0,160.0,0.0,1.0,4.0
0.78,2.0,2.0,790.0,1,0,0,1,0,0,3.0,3.0,167.0,0.0,3.0,1.0
3.5,3.0,3.0,1680.0,0,1,0,0,0,0,3.0,0.0,193.0,0.0,3.0,1.0
1.38,3.0,3.0,1538.0,0,0,0,0,0,2,2.0,3.0,149.0,0.0,3.0,0.0
1.75,3.0,4.0,1850.0,0,0,0,0,0,0,0.0,3.0,149.0,0.0,3.0,1.0
6.5,9.0,9.0,1937.0,1,1,1,1,0,0,3.0,2.0,95.0,1.0,3.0,4.0
9.54,6.0,5.0,3240.0,1,1,1,1,0,2,3.0,1.0,98.0,1.0,3.0,4.0
3.1,4.0,6.0,2500.0,0,1,0,1,0,2,2.0,3.0,149.0,0.0,3.0,4.0
1.95,3.0,5.0,915.0,0,0,0,0,0,2,3.0,0.0,66.0,1.0,2.0,4.0
2.5,4.0,4.0,1561.0,0,0,0,0,0,2,3.0,2.0,88.0,1.0,0.0,1.0
0.89,2.0,3.0,1081.0,0,1,0,0,0,0,3.0,3.0,65.0,0.0,2.0,3.0
3.9,3.0,4.0,1249.68879,0,1,0,0,0,2,2.0,1.0,140.0,0.0,3.0,4.0
3.6,4.0,5.0,2720.0,0,1,0,0,0,2,1.0,3.0,75.0,0.0,3.0,3.0
1.45,3.0,3.0,760.0,0,0,0,0,0,2,3.0,4.0,88.0,0.0,1.0,3.0
6.75,4.0,4.0,3395.031,0,0,0,0,0,2,1.0,0.0,127.0,0.0,0.0,2.0
6.15,3.0,4.0,2200.0,0,0,0,0,0,2,2.0,3.0,144.0,0.0,1.0,1.0
4.25,3.0,4.0,3200.0,0,1,1,0,0,0,3.0,2.0,94.0,0.0,3.0,4.0
0.35,2.0,2.0,466.4,0,0,0,0,0,2,3.0,3.0,168.0,0.0,1.0,0.0
1.5,3.0,5.0,1161.0,0,1,0,0,0,0,1.0,3.0,151.0,0.0,3.0,3.0
1.7,3.0,3.0,1250.0,0,0,0,0,0,2,2.0,0.0,72.0,0.0,1.0,3.0
1.99,2.0,2.0,1008.0,0,0,0,0,0,2,2.0,3.0,144.0,0.0,1.0,1.0
8.75,5.0,5.0,3595.0,1,1,1,1,0,0,3.0,1.0,72.0,1.0,3.0,4.0
5.65,8.0,6.0,2368.0,0,1,0,0,0,0,3.0,0.0,122.0,1.0,2.0,4.0
2.12,2.0,2.0,1365.0,0,0,0,1,0,0,3.0,3.0,139.0,0.0,3.0,1.0
0.56,2.0,2.0,800.0,0,0,0,0,0,2,1.0,1.0,146.0,0.0,2.0,0.0
1.24,2.0,2.0,1000.0,0,0,0,1,0,0,2.0,0.0,98.0,0.0,3.0,4.0
0.68,3.0,3.0,1298.0,0,0,0,1,0,2,2.0,3.0,177.0,0.0,2.0,1.0
3.45,4.0,5.0,2360.0,0,1,0,0,0,2,1.0,3.0,76.0,0.0,2.0,4.0
1.34,2.0,2.0,1043.2,0,0,0,0,0,0,2.0,1.0,152.0,0.0,2.0,4.0
1.45,3.0,3.0,1022.5705,0,1,0,0,0,2,1.0,3.0,64.0,0.0,3.0,3.0
1.4,3.0,3.0,1262.4,0,0,0,1,0,2,3.0,3.0,149.0,0.0,2.0,1.0
2.6,3.0,3.0,2078.4,1,1,1,0,0,2,3.0,3.0,64.0,0.0,3.0,3.0
6.75,4.0,4.0,1855.0,0,1,0,0,0,2,1.0,1.0,137.0,0.0,1.0,1.0
1.07,2.0,2.0,1108.0,0,0,0,0,0,2,2.0,1.0,105.0,0.0,2.0,1.0
0.55,2.0,2.0,745.0,0,0,0,0,0,2,3.0,1.0,190.0,0.0,2.0,3.0
2.6,3.0,4.0,2200.0,0,1,0,0,1,0,2.0,3.0,127.0,0.0,3.0,1.0
1.24,3.0,3.0,1400.0,0,0,0,0,1,2,1.0,3.0,175.0,0.0,2.0,4.0
0.29,2.0,2.0,489.0,0,0,0,0,0,2,2.0,3.0,70.0,0.0,1.0,1.0
6.5,4.0,4.0,2691.0,1,1,0,1,0,0,3.0,1.0,152.0,1.0,3.0,4.0
1.6,2.0,2.0,1150.0,1,0,0,0,0,2,3.0,1.0,140.0,0.0,1.0,1.0
11.25,4.0,5.0,3980.0,0,1,0,1,0,2,3.0,3.0,124.0,0.0,1.0,4.0
0.26,2.0,2.0,576.0,0,0,0,0,0,2,3.0,3.0,190.0,0.0,1.0,1.0
0.95,10.0,10.0,1066.0,0,0,0,0,0,2,3.0,1.0,190.0,1.0,0.0,4.0
1.6,3.0,3.0,1300.0,0,0,0,0,1,0,1.0,3.0,170.0,0.0,3.0,4.0
7.65,4.0,4.0,4002.72,1,1,0,0,1,2,3.0,0.0,124.0,1.0,1.0,3.0
1.6,4.0,6.0,2350.0,1,1,0,1,0,2,3.0,3.0,63.0,0.0,1.0,4.0
0.42,2.0,2.0,585.448521,0,0,0,0,0,2,2.0,3.0,190.0,0.0,1.0,0.0
1.5,3.0,3.0,1570.0,0,0,0,0,1,2,2.0,3.0,111.0,0.0,1.0,3.0
1.3,3.0,3.0,1317.6,0,0,0,0,1,2,1.0,1.0,66.0,0.0,2.0,3.0
0.42,2.0,2.0,501.0,1,1,0,1,1,2,1.0,1.0,170.0,0.0,1.0,0.0
2.25,3.0,3.0,1550.0,0,1,0,0,0,2,2.0,2.0,98.0,0.0,2.0,1.0
1.42,3.0,3.0,1022.5705,0,1,0,0,0,2,1.0,3.0,64.0,0.0,3.0,3.0
0.65,3.0,2.0,1526.0,0,0,0,0,0,2,1.0,0.0,63.0,0.0,0.0,4.0
5.8,5.0,5.0,1797.0,1,1,1,1,0,2,3.0,2.0,96.0,1.0,1.0,4.0
4.1,3.0,4.0,2538.0,1,0,0,0,0,1,2.0,1.0,107.0,0.0,1.0,3.0
0.69,1.0,1.0,500.0,0,0,0,0,0,2,3.0,2.0,150.0,1.0,0.0,0.0
2.6,3.0,4.0,1715.0,1,1,0,0,0,2,1.0,3.0,66.0,0.0,2.0,4.0
3.5,6.0,6.0,1345.0,0,0,0,0,0,2,3.0,3.0,98.0,1.0,0.0,3.0
1.75,4.0,4.0,1576.0,0,0,0,0,0,2,2.0,3.0,149.0,0.0,2.0,0.0
1.95,4.0,3.0,1350.0,0,0,0,0,0,2,1.0,3.0,111.0,0.0,1.0,3.0
1.4,3.0,3.0,1254.4,0,0,0,0,0,2,2.0,3.0,149.0,0.0,3.0,0.0
1.0,3.0,3.0,1028.0,0,0,0,0,0,2,3.0,3.0,111.0,0.0,0.0,1.0
2.55,3.0,3.0,1561.0,0,0,0,0,0,2,3.0,2.0,88.0,1.0,0.0,1.0
1.78,3.0,4.0,1926.4,0,0,1,0,0,2,1.0,1.0,169.0,0.0,3.0,4.0
0.9,2.0,2.0,1258.917,0,0,0,0,0,2,2.0,3.0,66.0,0.0,0.0,2.0
4.0,4.0,5.0,2495.0,0,1,0,0,0,0,2.0,3.0,154.0,0.0,3.0,4.0
0.95,2.0,2.0,1307.0,0,0,0,0,0,2,1.0,3.0,171.0,0.0,2.0,1.0
1.2,3.0,3.0,1779.887,0,0,0,0,0,2,2.0,3.0,190.0,0.0,2.0,2.0
3.3,3.0,3.0,1800.0,0,1,0,0,0,0,1.0,3.0,154.0,0.0,3.0,4.0
5.0,13.0,13.0,1464.0,0,0,0,1,0,1,3.0,1.0,94.0,1.0,2.0,4.0
0.45,2.0,2.0,573.500592,0,0,0,0,0,2,2.0,4.0,170.0,0.0,1.0,0.0
1.55,3.0,3.0,1161.0,1,1,0,1,1,2,1.0,3.0,151.0,0.0,1.0,3.0
1.29,3.0,3.0,1430.0,1,0,0,0,0,2,1.0,3.0,175.0,0.0,3.0,3.0
0.79,3.0,3.0,1380.0,0,0,0,0,0,2,1.0,1.0,168.0,0.0,0.0,4.0
1.7,4.0,4.0,1608.0,0,0,0,0,0,2,1.0,1.0,149.0,0.0,3.0,1.0
1.7,3.0,3.0,1750.0,1,0,0,0,0,2,1.0,4.0,173.0,0.0,2.0,4.0
0.3,2.0,2.0,761.0,0,0,0,0,0,2,2.0,3.0,183.0,0.0,0.0,1.0
7.52,4.0,4.0,2200.0,0,0,0,0,0,2,2.0,1.0,142.0,0.0,2.0,3.0
1.85,3.0,3.0,1589.6,0,0,0,0,0,2,2.0,4.0,148.0,0.0,1.0,4.0
0.88,2.0,2.0,1094.0,1,0,0,0,0,0,1.0,3.0,164.0,0.0,2.0,3.0
0.85,3.0,2.0,1300.092,0,0,0,0,0,2,2.0,3.0,177.0,0.0,0.0,1.0
1.68,3.0,4.0,1520.0,0,1,0,0,0,0,2.0,3.0,177.0,0.0,3.0,4.0
5.0,6.0,7.0,4800.0,1,1,0,0,0,2,0.0,3.0,151.0,0.0,3.0,4.0
2.4,4.0,6.0,2100.0,0,1,0,0,0,2,2.0,3.0,65.0,0.0,3.0,4.0
1.25,3.0,3.0,1138.4,0,0,0,1,0,2,3.0,1.0,173.0,0.0,0.0,3.0
2.58,4.0,2.0,1300.0,0,0,0,0,0,2,3.0,3.0,98.0,1.0,0.0,1.0
2.13,4.0,4.0,2200.0,0,0,0,0,0,2,3.0,3.0,169.0,0.0,1.0,3.0
0.3,2.0,2.0,552.0,0,0,0,0,0,2,2.0,1.0,179.0,0.0,0.0,0.0
1.05,3.0,3.0,1400.0,0,0,0,0,0,0,3.0,1.0,110.0,0.0,0.0,3.0
1.35,5.0,5.0,1345.0,0,0,0,0,0,2,3.0,2.0,79.0,1.0,1.0,0.0
13.0,12.0,16.0,2702.0,1,1,1,1,0,0,3.0,1.0,95.0,1.0,3.0,4.0
2.8,3.0,3.0,1880.0,0,1,0,0,0,1,1.0,0.0,146.0,0.0,0.0,3.0
0.5,2.0,2.0,1299.714,0,0,0,0,0,2,1.0,4.0,63.0,0.0,0.0,2.0
0.59,2.0,2.0,581.0,0,0,0,0,1,2,3.0,0.0,162.0,1.0,0.0,1.0
2.1,3.0,3.0,1620.0,1,1,0,0,0,2,2.0,1.0,158.0,0.0,0.0,3.0
1.25,3.0,4.0,1173.0,1,1,0,0,0,2,2.0,3.0,69.0,0.0,3.0,3.0
8.5,6.0,6.0,3132.0,0,0,1,1,0,2,3.0,4.0,143.0,1.0,0.0,4.0
0.4,2.0,2.0,454.7532472,0,0,0,0,0,2,3.0,3.0,66.0,0.0,1.0,0.0
1.08,3.0,5.0,1630.0,0,1,0,0,1,2,3.0,3.0,181.0,0.0,1.0,3.0
3.45,3.0,4.0,1800.0,0,1,0,0,0,0,1.0,3.0,145.0,0.0,2.0,3.0
0.85,3.0,2.0,1119.04,0,0,0,0,0,2,3.0,1.0,190.0,1.0,0.0,1.0
2.5,3.0,3.0,1350.0,0,1,0,0,0,1,2.0,3.0,164.0,0.0,3.0,1.0
0.5,5.0,4.0,675.0,0,0,0,1,0,2,3.0,3.0,190.0,1.0,0.0,3.0
6.8,4.0,5.0,200.0,1,1,0,0,0,0,3.0,2.0,127.0,1.0,3.0,3.0
1.6,3.0,3.0,1022.5705,0,0,0,0,0,2,1.0,3.0,64.0,0.0,1.0,3.0
7.0,4.0,4.0,5403.0,0,0,0,0,0,0,3.0,3.0,72.0,1.0,2.0,4.0
9.5,5.0,7.0,4499.0,1,1,1,1,0,2,3.0,3.0,105.0,1.0,1.0,4.0
1.35,5.0,3.0,2500.0,0,0,0,0,0,2,3.0,0.0,68.0,1.0,0.0,3.0
2.4,3.0,3.0,1257.0,0,1,0,0,0,1,2.0,3.0,164.0,0.0,1.0,4.0
1.35,4.0,4.0,1880.0,0,1,0,0,0,2,1.0,0.0,153.0,0.0,0.0,3.0
3.05,3.0,4.0,1875.0,1,1,0,0,0,0,2.0,3.0,146.0,0.0,3.0,1.0
2.13,4.0,4.0,2400.0,0,0,0,0,0,2,1.0,3.0,169.0,0.0,1.0,3.0
3.9,3.0,3.0,2450.057,0,0,0,0,0,2,2.0,3.0,69.0,0.0,2.0,2.0
9.0,5.0,5.0,2702.0,1,1,1,1,0,1,3.0,2.0,96.0,1.0,2.0,1.0
4.75,3.0,3.0,1650.0,0,0,1,0,0,0,3.0,0.0,135.0,1.0,2.0,3.0
9.35,10.0,10.0,6000.0,1,1,0,0,0,0,3.0,0.0,118.0,1.0,2.0,4.0
1.65,4.0,4.0,1700.0,0,0,0,0,1,2,1.0,3.0,175.0,0.0,2.0,4.0
1.83,4.0,3.0,1860.0,0,1,0,0,0,2,1.0,1.0,177.0,0.0,3.0,3.0
1.5,3.0,4.0,1071.330967,0,1,0,0,0,0,2.0,3.0,160.0,0.0,3.0,4.0
2.35,3.0,3.0,1450.0,1,1,0,0,0,0,3.0,3.0,144.0,0.0,2.0,3.0
